date,deposit,deposited,equity,tqqq_value,bond_value,cash,transaction_cost,turnover,buy_count,sell_count,tqqq_units,deployed_principal,principal_wait_days,profit,roi
2011-09-01,100.0,100.0,99.95002498750625,99.95002498750625,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,97.55466840506433,0.0,0.0,-0.04997501249374636,-0.0004997501249374637
2011-09-02,0.0,100.0,93.02252755091426,93.02252755091426,0.0,0.0,0.0,0.0,0,0,97.55466840506433,0.0,0.0,-6.977472449085738,-0.06977472449085738
2011-09-06,100.0,200.0,192.9215659073451,192.9215659073451,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,202.43183240884417,0.0,0.0,-7.078434092654902,-0.03539217046327451
2011-09-07,0.0,200.0,207.9454067396633,207.9454067396633,0.0,0.0,0.0,0.0,0,0,202.43183240884417,0.0,0.0,7.945406739663298,0.03972703369831649
2011-09-08,0.0,200.0,205.28371754993893,205.28371754993893,0.0,0.0,0.0,0.0,0,0,202.43183240884417,0.0,0.0,5.2837175499389275,0.026418587749694637
2011-09-09,0.0,200.0,191.190515829629,191.190515829629,0.0,0.0,0.0,0.0,0,0,202.43183240884417,0.0,0.0,-8.809484170371007,-0.044047420851855035
2011-09-12,100.0,300.0,298.61819159629096,298.61819159629096,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,304.2753589934198,0.0,0.0,-1.3818084037090443,-0.004606028012363481
2011-09-13,0.0,300.0,310.37950163291384,310.37950163291384,0.0,0.0,0.0,0.0,0,0,304.2753589934198,0.0,0.0,10.379501632913843,0.03459833877637948
2011-09-14,0.0,300.0,323.84913565529564,323.84913565529564,0.0,0.0,0.0,0.0,0,0,304.2753589934198,0.0,0.0,23.84913565529564,0.07949711885098547
2011-09-15,0.0,300.0,338.41837402034724,338.41837402034724,0.0,0.0,0.0,0.0,0,0,304.2753589934198,0.0,0.0,38.418374020347244,0.12806124673449082
2011-09-16,0.0,300.0,347.0684898270333,347.0684898270333,0.0,0.0,0.0,0.0,0,0,304.2753589934198,0.0,0.0,47.06848982703332,0.15689496609011105
2011-09-19,100.0,400.0,448.16368045927675,448.16368045927675,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,391.61348963987933,0.0,0.0,48.16368045927675,0.12040920114819187
2011-09-20,0.0,400.0,440.6438759794548,440.6438759794548,0.0,0.0,0.0,0.0,0,0,391.61348963987933,0.0,0.0,40.643875979454776,0.10160968994863694
2011-09-21,0.0,400.0,419.0111690498728,419.0111690498728,0.0,0.0,0.0,0.0,0,0,391.61348963987933,0.0,0.0,19.01116904987282,0.04752792262468205
2011-09-22,0.0,400.0,377.9603073385971,377.9603073385971,0.0,0.0,0.0,0.0,0,0,391.61348963987933,0.0,0.0,-22.03969266140291,-0.055099231653507275
2011-09-23,0.0,400.0,389.49887080317734,389.49887080317734,0.0,0.0,0.0,0.0,0,0,391.61348963987933,0.0,0.0,-10.50112919682266,-0.02625282299205665
2011-09-26,100.0,500.0,503.90175804838134,503.90175804838134,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,488.51065549274085,0.0,0.0,3.901758048381339,0.007803516096762678
2011-09-27,0.0,500.0,516.90935513602,516.90935513602,0.0,0.0,0.0,0.0,0,0,488.51065549274085,0.0,0.0,16.909355136020054,0.03381871027204011
2011-09-28,0.0,500.0,494.3721443967011,494.3721443967011,0.0,0.0,0.0,0.0,0,0,488.51065549274085,0.0,0.0,-5.627855603298883,-0.011255711206597767
2011-09-29,0.0,500.0,478.8769847159356,478.8769847159356,0.0,0.0,0.0,0.0,0,0,488.51065549274085,0.0,0.0,-21.123015284064422,-0.042246030568128846
2011-09-30,0.0,500.0,440.6072341208375,440.6072341208375,0.0,0.0,0.0,0.0,0,0,488.51065549274085,0.0,0.0,-59.39276587916248,-0.11878553175832496
2011-10-03,100.0,600.0,507.1632693582262,507.1632693582262,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,608.4150370376386,0.0,0.0,-92.83673064177378,-0.15472788440295632
2011-10-04,0.0,600.0,539.5875192488722,539.5875192488722,0.0,0.0,0.0,0.0,0,0,608.4150370376386,0.0,0.0,-60.41248075112776,-0.10068746791854627
2011-10-05,0.0,600.0,580.3095283324516,580.3095283324516,0.0,0.0,0.0,0.0,0,0,608.4150370376386,0.0,0.0,-19.690471667548422,-0.03281745277924737
2011-10-06,0.0,600.0,608.3645028189884,608.3645028189884,0.0,0.0,0.0,0.0,0,0,608.4150370376386,0.0,0.0,8.364502818988399,0.013940838031647331
2011-10-07,0.0,600.0,596.0257370541563,596.0257370541563,0.0,0.0,0.0,0.0,0,0,608.4150370376386,0.0,0.0,-3.9742629458437477,-0.006623771576406246
2011-10-10,100.0,700.0,757.4754302877294,757.4754302877294,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,700.8998257081546,0.0,0.0,57.47543028772941,0.08210775755389915
2011-10-11,0.0,700.0,773.6542324257489,773.6542324257489,0.0,0.0,0.0,0.0,0,0,700.8998257081546,0.0,0.0,73.65423242574889,0.10522033203678413
2011-10-12,0.0,700.0,786.0110297610292,786.0110297610292,0.0,0.0,0.0,0.0,0,0,700.8998257081546,0.0,0.0,86.01102976102925,0.12287289965861321
2011-10-13,0.0,700.0,806.0994119373879,806.0994119373879,0.0,0.0,0.0,0.0,0,0,700.8998257081546,0.0,0.0,106.09941193738791,0.15157058848198274
2011-10-14,0.0,700.0,852.8858145368574,852.8858145368574,0.0,0.0,0.0,0.0,0,0,700.8998257081546,0.0,0.0,152.88581453685742,0.2184083064812249
2011-10-17,100.0,800.0,912.1746568131979,912.1746568131979,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,787.1505405329459,0.0,0.0,112.17465681319788,0.14021832101649737
2011-10-18,0.0,800.0,947.8681189098504,947.8681189098504,0.0,0.0,0.0,0.0,0,0,787.1505405329459,0.0,0.0,147.8681189098504,0.184835148637313
2011-10-19,0.0,800.0,890.0525211405967,890.0525211405967,0.0,0.0,0.0,0.0,0,0,787.1505405329459,0.0,0.0,90.0525211405967,0.11256565142574587
2011-10-20,0.0,800.0,877.8806604943647,877.8806604943647,0.0,0.0,0.0,0.0,0,0,787.1505405329459,0.0,0.0,77.88066049436475,0.09735082561795594
2011-10-21,0.0,800.0,911.6817201972722,911.6817201972722,0.0,0.0,0.0,0.0,0,0,787.1505405329459,0.0,0.0,111.68172019727217,0.1396021502465902
2011-10-24,100.0,900.0,1068.2994137503408,1068.2994137503408,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,868.3977815682434,0.0,0.0,168.29941375034082,0.18699934861148979
2011-10-25,0.0,900.0,1002.9817573307205,1002.9817573307205,0.0,0.0,0.0,0.0,0,0,868.3977815682434,0.0,0.0,102.98175733072048,0.11442417481191165
2011-10-26,0.0,900.0,1001.5364590954373,1001.5364590954373,0.0,0.0,0.0,0.0,0,0,868.3977815682434,0.0,0.0,101.5364590954373,0.11281828788381922
2011-10-27,0.0,900.0,1085.1720406166623,1085.1720406166623,0.0,0.0,0.0,0.0,0,0,868.3977815682434,0.0,0.0,185.17204061666234,0.2057467117962915
2011-10-28,0.0,900.0,1087.231131532378,1087.231131532378,0.0,0.0,0.0,0.0,0,0,868.3977815682434,0.0,0.0,187.23113153237796,0.20803459059153107
2011-10-31,100.0,1000.0,1131.1003678310124,1131.1003678310124,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,952.5721025770409,0.0,0.0,131.10036783101236,0.13110036783101237
2011-11-01,0.0,1000.0,1042.4129781490617,1042.4129781490617,0.0,0.0,0.0,0.0,0,0,952.5721025770409,0.0,0.0,42.4129781490617,0.0424129781490617
2011-11-02,0.0,1000.0,1069.5027854741195,1069.5027854741195,0.0,0.0,0.0,0.0,0,0,952.5721025770409,0.0,0.0,69.50278547411949,0.06950278547411949
2011-11-03,0.0,1000.0,1139.18655172792,1139.18655172792,0.0,0.0,0.0,0.0,0,0,952.5721025770409,0.0,0.0,139.18655172792,0.13918655172792
2011-11-04,0.0,1000.0,1122.6827526253448,1122.6827526253448,0.0,0.0,0.0,0.0,0,0,952.5721025770409,0.0,0.0,122.68275262534485,0.12268275262534485
2011-11-07,100.0,1100.0,1243.5375002351716,1243.5375002351716,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,1035.8273038762306,0.0,0.0,143.5375002351716,0.1304886365774287
2011-11-08,0.0,1100.0,1289.2413798468763,1289.2413798468763,0.0,0.0,0.0,0.0,0,0,1035.8273038762306,0.0,0.0,189.24137984687627,0.1720376180426148
2011-11-09,0.0,1100.0,1151.0365883182858,1151.0365883182858,0.0,0.0,0.0,0.0,0,0,1035.8273038762306,0.0,0.0,51.036588318285794,0.0463968984711689
2011-11-10,0.0,1100.0,1147.941628883058,1147.941628883058,0.0,0.0,0.0,0.0,0,0,1035.8273038762306,0.0,0.0,47.941628883058,0.04358329898459818
2011-11-11,0.0,1100.0,1212.9746669763565,1212.9746669763565,0.0,0.0,0.0,0.0,0,0,1035.8273038762306,0.0,0.0,112.9746669763565,0.10270424270577865
2011-11-14,100.0,1200.0,1290.3724892366506,1290.3724892366506,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,1122.7972393524335,0.0,0.0,90.37248923665061,0.07531040769720884
2011-11-15,0.0,1200.0,1334.5975716480211,1334.5975716480211,0.0,0.0,0.0,0.0,0,0,1122.7972393524335,0.0,0.0,134.59757164802113,0.11216464304001761
2011-11-16,0.0,1200.0,1264.5566588043337,1264.5566588043337,0.0,0.0,0.0,0.0,0,0,1122.7972393524335,0.0,0.0,64.55665880433367,0.05379721567027806
2011-11-17,0.0,1200.0,1179.2718212483517,1179.2718212483517,0.0,0.0,0.0,0.0,0,0,1122.7972393524335,0.0,0.0,-20.72817875164833,-0.017273482293040276
2011-11-18,0.0,1200.0,1151.000127263697,1151.000127263697,0.0,0.0,0.0,0.0,0,0,1122.7972393524335,0.0,0.0,-48.999872736302905,-0.04083322728025242
2011-11-21,100.0,1300.0,1186.7815164122073,1186.7815164122073,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,1226.0548400151338,0.0,0.0,-113.21848358779266,-0.08709114122137897
2011-11-22,0.0,1300.0,1195.0768558022867,1195.0768558022867,0.0,0.0,0.0,0.0,0,0,1226.0548400151338,0.0,0.0,-104.92314419771333,-0.08071011092131794
2011-11-23,0.0,1300.0,1114.459120563624,1114.459120563624,0.0,0.0,0.0,0.0,0,0,1226.0548400151338,0.0,0.0,-185.54087943637592,-0.14272375341259685
2011-11-25,0.0,1300.0,1090.1931687485305,1090.1931687485305,0.0,0.0,0.0,0.0,0,0,1226.0548400151338,0.0,0.0,-209.80683125146948,-0.16138987019343806
2011-11-28,100.0,1400.0,1301.5897171366698,1301.5897171366698,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,1328.03566895762,0.0,0.0,-98.41028286333017,-0.07029305918809298
2011-11-29,0.0,1400.0,1279.1184803183348,1279.1184803183348,0.0,0.0,0.0,0.0,0,0,1328.03566895762,0.0,0.0,-120.88151968166517,-0.08634394262976083
2011-11-30,0.0,1400.0,1424.5399719923362,1424.5399719923362,0.0,0.0,0.0,0.0,0,0,1328.03566895762,0.0,0.0,24.539971992336177,0.01752855142309727
2011-12-01,0.0,1400.0,1450.5464715305277,1450.5464715305277,0.0,0.0,0.0,0.0,0,0,1328.03566895762,0.0,0.0,50.5464715305277,0.0361046225218055
2011-12-02,0.0,1400.0,1436.9640763923244,1436.9640763923244,0.0,0.0,0.0,0.0,0,0,1328.03566895762,0.0,0.0,36.96407639232439,0.026402911708803132
2011-12-05,100.0,1500.0,1583.3191114870956,1583.3191114870956,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,1417.5192637720725,0.0,0.0,83.3191114870956,0.055546074324730396
2011-12-06,0.0,1500.0,1572.08168716788,1572.08168716788,0.0,0.0,0.0,0.0,0,0,1417.5192637720725,0.0,0.0,72.08168716788009,0.04805445811192006
2011-12-07,0.0,1500.0,1570.4254450588369,1570.4254450588369,0.0,0.0,0.0,0.0,0,0,1417.5192637720725,0.0,0.0,70.42544505883689,0.04695029670589126
2011-12-08,0.0,1500.0,1493.3010198416355,1493.3010198416355,0.0,0.0,0.0,0.0,0,0,1417.5192637720725,0.0,0.0,-6.69898015836452,-0.004465986772243013
2011-12-09,0.0,1500.0,1564.0432820061174,1564.0432820061174,0.0,0.0,0.0,0.0,0,0,1417.5192637720725,0.0,0.0,64.04328200611735,0.04269552133741157
2011-12-12,100.0,1600.0,1610.214023926238,1610.214023926238,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,1511.3313959117845,0.0,0.0,10.214023926238042,0.006383764953898776
2011-12-13,0.0,1600.0,1559.9686340199394,1559.9686340199394,0.0,0.0,0.0,0.0,0,0,1511.3313959117845,0.0,0.0,-40.03136598006063,-0.025019603737537893
2011-12-14,0.0,1600.0,1486.9780773162843,1486.9780773162843,0.0,0.0,0.0,0.0,0,0,1511.3313959117845,0.0,0.0,-113.02192268371573,-0.07063870167732234
2011-12-15,0.0,1600.0,1474.7321031858905,1474.7321031858905,0.0,0.0,0.0,0.0,0,0,1511.3313959117845,0.0,0.0,-125.26789681410946,-0.07829243550881841
2011-12-16,0.0,1600.0,1497.5311078378918,1497.5311078378918,0.0,0.0,0.0,0.0,0,0,1511.3313959117845,0.0,0.0,-102.4688921621082,-0.06404305760131762
2011-12-19,100.0,1700.0,1551.2367550421666,1551.2367550421666,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,1615.4166932259109,0.0,0.0,-148.76324495783342,-0.08750779115166672
2011-12-20,0.0,1700.0,1691.1995723034045,1691.1995723034045,0.0,0.0,0.0,0.0,0,0,1615.4166932259109,0.0,0.0,-8.800427696595534,-0.005176722174467961
2011-12-21,0.0,1700.0,1618.0675420470234,1618.0675420470234,0.0,0.0,0.0,0.0,0,0,1615.4166932259109,0.0,0.0,-81.93245795297662,-0.04819556350175095
2011-12-22,0.0,1700.0,1656.2562748801888,1656.2562748801888,0.0,0.0,0.0,0.0,0,0,1615.4166932259109,0.0,0.0,-43.74372511981119,-0.02573160301165364
2011-12-23,0.0,1700.0,1701.7522097835656,1701.7522097835656,0.0,0.0,0.0,0.0,0,0,1615.4166932259109,0.0,0.0,1.752209783565604,0.0010307116373915318
2011-12-27,100.0,1800.0,1813.703636312721,1813.703636312721,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,1709.6314845390623,0.0,0.0,13.703636312721073,0.007613131284845041
2011-12-28,0.0,1800.0,1751.8376999113993,1751.8376999113993,0.0,0.0,0.0,0.0,0,0,1709.6314845390623,0.0,0.0,-48.16230008860066,-0.02675683338255592
2011-12-29,0.0,1800.0,1793.4486854780218,1793.4486854780218,0.0,0.0,0.0,0.0,0,0,1709.6314845390623,0.0,0.0,-6.551314521978156,-0.0036396191788767534
2011-12-30,0.0,1800.0,1776.7982466369506,1776.7982466369506,0.0,0.0,0.0,0.0,0,0,1709.6314845390623,0.0,0.0,-23.20175336304942,-0.0128898629794719
2012-01-03,100.0,1900.0,1980.3172773421832,1980.3172773421832,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,1800.5061311726527,0.0,0.0,80.31727734218316,0.04227225123272798
2012-01-04,0.0,1900.0,2000.0304105513353,2000.0304105513353,0.0,0.0,0.0,0.0,0,0,1800.5061311726527,0.0,0.0,100.03041055133531,0.052647584500702796
2012-01-05,0.0,1900.0,2049.5519892899715,2049.5519892899715,0.0,0.0,0.0,0.0,0,0,1800.5061311726527,0.0,0.0,149.55198928997152,0.07871157331051132
2012-01-06,0.0,1900.0,2068.349437600351,2068.349437600351,0.0,0.0,0.0,0.0,0,0,1800.5061311726527,0.0,0.0,168.34943760035094,0.08860496715807945
2012-01-09,100.0,2000.0,2154.1225570521733,2154.1225570521733,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,1888.113491310014,0.0,0.0,154.1225570521733,0.07706127852608666
2012-01-10,0.0,2000.0,2199.9968788491524,2199.9968788491524,0.0,0.0,0.0,0.0,0,0,1888.113491310014,0.0,0.0,199.99687884915238,0.09999843942457619
2012-01-11,0.0,2000.0,2213.5190780217918,2213.5190780217918,0.0,0.0,0.0,0.0,0,0,1888.113491310014,0.0,0.0,213.51907802179176,0.10675953901089588
2012-01-12,0.0,2000.0,2240.667919721443,2240.667919721443,0.0,0.0,0.0,0.0,0,0,1888.113491310014,0.0,0.0,240.667919721443,0.12033395986072151
2012-01-13,0.0,2000.0,2212.2888159097615,2212.2888159097615,0.0,0.0,0.0,0.0,0,0,1888.113491310014,0.0,0.0,212.28881590976152,0.10614440795488077
2012-01-17,100.0,2100.0,2371.199384368935,2371.199384368935,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,1971.202998790197,0.0,0.0,271.19938436893517,0.12914256398520724
2012-01-18,0.0,2100.0,2468.3221469061136,2468.3221469061136,0.0,0.0,0.0,0.0,0,0,1971.202998790197,0.0,0.0,368.32214690611363,0.17539149852672078
2012-01-19,0.0,2100.0,2516.2315891100916,2516.2315891100916,0.0,0.0,0.0,0.0,0,0,1971.202998790197,0.0,0.0,416.2315891100916,0.19820551862385313
2012-01-20,0.0,2100.0,2501.6233414041294,2501.6233414041294,0.0,0.0,0.0,0.0,0,0,1971.202998790197,0.0,0.0,401.6233414041294,0.19124921019244256
2012-01-23,100.0,2200.0,2601.7502018959917,2601.7502018959917,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,2049.9550073650744,0.0,0.0,401.7502018959917,0.1826137281345417
2012-01-24,0.0,2200.0,2591.1557319561434,2591.1557319561434,0.0,0.0,0.0,0.0,0,0,2049.9550073650744,0.0,0.0,391.1557319561434,0.1777980599800652
2012-01-25,0.0,2200.0,2692.260680911986,2692.260680911986,0.0,0.0,0.0,0.0,0,0,2049.9550073650744,0.0,0.0,492.2606809119861,0.2237548549599937
2012-01-26,0.0,2200.0,2655.981809392883,2655.981809392883,0.0,0.0,0.0,0.0,0,0,2049.9550073650744,0.0,0.0,455.98180939288295,0.2072644588149468
2012-01-27,0.0,2200.0,2679.0034628127564,2679.0034628127564,0.0,0.0,0.0,0.0,0,0,2049.9550073650744,0.0,0.0,479.0034628127564,0.2177288467330711
2012-01-30,100.0,2300.0,2790.557607395452,2790.557607395452,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,2126.1062289512543,0.0,0.0,490.5576073954521,0.21328591625889223
