date,deposit,deposited,equity,tqqq_value,bond_value,cash,transaction_cost,turnover,buy_count,sell_count,tqqq_units,deployed_principal,principal_wait_days,profit,roi
2016-09-01,100.0,100.0,99.95002498750625,99.95002498750625,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,13.43787784317872,0.0,0.0,-0.04997501249374636,-0.0004997501249374637
2016-09-02,0.0,100.0,100.87046877929319,100.87046877929319,0.0,0.0,0.0,0.0,0,0,13.43787784317872,0.0,0.0,0.8704687792931907,0.008704687792931907
2016-09-06,100.0,200.0,202.73012812676217,202.73012812676217,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,26.505740057570474,0.0,0.0,2.7301281267621675,0.013650640633810837
2016-09-07,0.0,200.0,203.03705132972158,203.03705132972158,0.0,0.0,0.0,0.0,0,0,26.505740057570474,0.0,0.0,3.037051329721578,0.01518525664860789
2016-09-08,0.0,200.0,199.509054290937,199.509054290937,0.0,0.0,0.0,0.0,0,0,26.505740057570474,0.0,0.0,-0.4909457090629985,-0.0024547285453149926
2016-09-09,0.0,200.0,184.2364471776136,184.2364471776136,0.0,0.0,0.0,0.0,0,0,26.505740057570474,0.0,0.0,-15.763552822386401,-0.078817764111932
2016-09-12,100.0,300.0,293.9972889561416,293.9972889561416,0.0,0.0,0.04997501249375313,99.95002498750625,1,0,40.15833853736518,0.0,0.0,-6.002711043858426,-0.02000903681286142
2016-09-13,0.0,300.0,286.2360002316605,286.2360002316605,0.0,0.0,0.0,0.0,0,0,40.15833853736518,0.0,0.0,-13.763999768339488,-0.04587999922779829
2016-09-14,0.0,300.0,290.5372568326414,290.5372568326414,0.0,0.0,0.0,0.0,0,0,40.15833853736518,0.0,0.0,-9.46274316735861,-0.0315424772245287
2016-09-15,0.0,300.0,304.10717380125743,304.10717380125743,0.0,0.0,0.0,0.0,0,0,40.15833853736518,0.0,0.0,4.1071738012574315,0.013690579337524772
2016-09-16,0.0,300.0,303.73553815384156,303.73553815384156,0.0,0.0,0.0,0.0,0,0,40.15833853736518,0.0,0.0,3.73553815384156,0.012451793846138533
